Country_Region,Province_State,record_date,total_confirmed,total_dead,total_recovered,NumberTests
US,"Cook County, IL",2020-02-29,2,0,2,NA
US,"Cook County, IL",2020-03-01,3,0,2,NA
US,"Cook County, IL",2020-03-02,4,0,2,NA
US,"Cook County, IL",2020-03-03,4,0,2,NA
US,"Cook County, IL",2020-03-04,4,0,2,NA
US,"Cook County, IL",2020-03-05,5,0,2,NA
US,"Cook County, IL",2020-03-06,5,0,2,NA
US,"Cook County, IL",2020-03-07,6,0,2,NA
US,"Cook County, IL",2020-03-08,7,0,2,NA
US,"Cook County, IL",2020-03-09,7,0,2,NA
US,"Cook County, IL",2020-03-10,0,0,0,NA
US,"Cook County, IL",2020-03-11,0,0,0,NA
US,"Cook County, IL",2020-03-12,0,0,0,NA
US,"Cook County, IL",2020-03-13,0,0,0,NA
US,"Cook County, IL",2020-03-14,0,0,0,NA
US,"Cook County, IL",2020-03-15,0,0,0,NA
US,"Cuyahoga, OH",2020-01-22,0,0,0,NA
US,"Cuyahoga, OH",2020-01-23,0,0,0,NA
US,"Cuyahoga, OH",2020-01-24,0,0,0,NA
US,"Cuyahoga, OH",2020-01-25,0,0,0,NA
US,"Cuyahoga, OH",2020-01-26,0,0,0,NA
US,"Cuyahoga, OH",2020-01-27,0,0,0,NA
US,"Cuyahoga, OH",2020-01-28,0,0,0,NA
US,"Cuyahoga, OH",2020-01-29,0,0,0,NA
US,"Cuyahoga, OH",2020-01-30,0,0,0,NA
US,"Cuyahoga, OH",2020-01-31,0,0,0,NA
US,"Cuyahoga, OH",2020-02-01,0,0,0,NA
US,"Cuyahoga, OH",2020-02-02,0,0,0,NA
US,"Cuyahoga, OH",2020-02-03,0,0,0,NA
US,"Cuyahoga, OH",2020-02-04,0,0,0,NA
US,"Cuyahoga, OH",2020-02-05,0,0,0,NA
US,"Cuyahoga, OH",2020-02-06,0,0,0,NA
US,"Cuyahoga, OH",2020-02-07,0,0,0,NA
US,"Cuyahoga, OH",2020-02-08,0,0,0,NA
US,"Cuyahoga, OH",2020-02-09,0,0,0,NA
US,"Cuyahoga, OH",2020-02-10,0,0,0,NA
US,"Cuyahoga, OH",2020-02-11,0,0,0,NA
US,"Cuyahoga, OH",2020-02-12,0,0,0,NA
US,"Cuyahoga, OH",2020-02-13,0,0,0,NA
US,"Cuyahoga, OH",2020-02-14,0,0,0,NA
US,"Cuyahoga, OH",2020-02-15,0,0,0,NA
US,"Cuyahoga, OH",2020-02-16,0,0,0,NA
US,"Cuyahoga, OH",2020-02-17,0,0,0,NA
US,"Cuyahoga, OH",2020-02-18,0,0,0,NA
US,"Cuyahoga, OH",2020-02-19,0,0,0,NA
US,"Cuyahoga, OH",2020-02-20,0,0,0,NA
US,"Cuyahoga, OH",2020-02-21,0,0,0,NA
US,"Cuyahoga, OH",2020-02-22,0,0,0,NA
US,"Cuyahoga, OH",2020-02-23,0,0,0,NA
US,"Cuyahoga, OH",2020-02-24,0,0,0,NA
US,"Cuyahoga, OH",2020-02-25,0,0,0,NA
US,"Cuyahoga, OH",2020-02-26,0,0,0,NA
US,"Cuyahoga, OH",2020-02-27,0,0,0,NA
US,"Cuyahoga, OH",2020-02-28,0,0,0,NA
US,"Cuyahoga, OH",2020-02-29,0,0,0,NA
US,"Cuyahoga, OH",2020-03-01,0,0,0,NA
US,"Cuyahoga, OH",2020-03-02,0,0,0,NA
US,"Cuyahoga, OH",2020-03-03,0,0,0,NA
US,"Cuyahoga, OH",2020-03-04,0,0,0,NA
US,"Cuyahoga, OH",2020-03-05,0,0,0,NA
US,"Cuyahoga, OH",2020-03-06,0,0,0,NA
US,"Cuyahoga, OH",2020-03-07,0,0,0,NA
US,"Cuyahoga, OH",2020-03-08,0,0,0,NA
US,"Cuyahoga, OH",2020-03-09,0,0,0,NA
US,"Cuyahoga, OH",2020-03-10,0,0,0,NA
US,"Cuyahoga, OH",2020-03-11,0,0,0,NA
US,"Cuyahoga, OH",2020-03-12,0,0,0,NA
US,"Cuyahoga, OH",2020-03-13,0,0,0,NA
US,"Cuyahoga, OH",2020-03-14,0,0,0,NA
US,"Cuyahoga, OH",2020-03-15,0,0,0,NA
US,"Dallas, TX",2020-01-22,0,0,0,NA
US,"Dallas, TX",2020-01-23,0,0,0,NA
US,"Dallas, TX",2020-01-24,0,0,0,NA
US,"Dallas, TX",2020-01-25,0,0,0,NA
US,"Dallas, TX",2020-01-26,0,0,0,NA
US,"Dallas, TX",2020-01-27,0,0,0,NA
US,"Dallas, TX",2020-01-28,0,0,0,NA
US,"Dallas, TX",2020-01-29,0,0,0,NA
US,"Dallas, TX",2020-01-30,0,0,0,NA
US,"Dallas, TX",2020-01-31,0,0,0,NA
US,"Dallas, TX",2020-02-01,0,0,0,NA
US,"Dallas, TX",2020-02-02,0,0,0,NA
US,"Dallas, TX",2020-02-03,0,0,0,NA
US,"Dallas, TX",2020-02-04,0,0,0,NA
US,"Dallas, TX",2020-02-05,0,0,0,NA
US,"Dallas, TX",2020-02-06,0,0,0,NA
US,"Dallas, TX",2020-02-07,0,0,0,NA
US,"Dallas, TX",2020-02-08,0,0,0,NA
US,"Dallas, TX",2020-02-09,0,0,0,NA
US,"Dallas, TX",2020-02-10,0,0,0,NA
US,"Dallas, TX",2020-02-11,0,0,0,NA
US,"Dallas, TX",2020-02-12,0,0,0,NA
US,"Dallas, TX",2020-02-13,0,0,0,NA
US,"Dallas, TX",2020-02-14,0,0,0,NA
US,"Dallas, TX",2020-02-15,0,0,0,NA
US,"Dallas, TX",2020-02-16,0,0,0,NA
US,"Dallas, TX",2020-02-17,0,0,0,NA
US,"Dallas, TX",2020-02-18,0,0,0,NA
US,"Dallas, TX",2020-02-19,0,0,0,NA
US,"Dallas, TX",2020-02-20,0,0,0,NA
US,"Dallas, TX",2020-02-21,0,0,0,NA
US,"Dallas, TX",2020-02-22,0,0,0,NA
US,"Dallas, TX",2020-02-23,0,0,0,NA
US,"Dallas, TX",2020-02-24,0,0,0,NA
US,"Dallas, TX",2020-02-25,0,0,0,NA
US,"Dallas, TX",2020-02-26,0,0,0,NA
US,"Dallas, TX",2020-02-27,0,0,0,NA
US,"Dallas, TX",2020-02-28,0,0,0,NA
US,"Dallas, TX",2020-02-29,0,0,0,NA
US,"Dallas, TX",2020-03-01,0,0,0,NA
US,"Dallas, TX",2020-03-02,0,0,0,NA
US,"Dallas, TX",2020-03-03,0,0,0,NA
US,"Dallas, TX",2020-03-04,0,0,0,NA
US,"Dallas, TX",2020-03-05,0,0,0,NA
US,"Dallas, TX",2020-03-06,0,0,0,NA
US,"Dallas, TX",2020-03-07,0,0,0,NA
US,"Dallas, TX",2020-03-08,0,0,0,NA
US,"Dallas, TX",2020-03-09,0,0,0,NA
US,"Dallas, TX",2020-03-10,0,0,0,NA
US,"Dallas, TX",2020-03-11,0,0,0,NA
US,"Dallas, TX",2020-03-12,0,0,0,NA
US,"Dallas, TX",2020-03-13,0,0,0,NA
US,"Dallas, TX",2020-03-14,0,0,0,NA
US,"Dallas, TX",2020-03-15,0,0,0,NA
US,"Dane, WI",2020-01-22,0,0,0,NA
US,"Dane, WI",2020-01-23,0,0,0,NA
US,"Dane, WI",2020-01-24,0,0,0,NA
US,"Dane, WI",2020-01-25,0,0,0,NA
US,"Dane, WI",2020-01-26,0,0,0,NA
US,"Dane, WI",2020-01-27,0,0,0,NA
US,"Dane, WI",2020-01-28,0,0,0,NA
US,"Dane, WI",2020-01-29,0,0,0,NA
US,"Dane, WI",2020-01-30,0,0,0,NA
US,"Dane, WI",2020-01-31,0,0,0,NA
US,"Dane, WI",2020-02-01,0,0,0,NA
US,"Dane, WI",2020-02-02,0,0,0,NA
US,"Dane, WI",2020-02-03,0,0,0,NA
US,"Dane, WI",2020-02-04,0,0,0,NA
US,"Dane, WI",2020-02-05,0,0,0,NA
US,"Dane, WI",2020-02-06,0,0,0,NA
US,"Dane, WI",2020-02-07,0,0,0,NA
US,"Dane, WI",2020-02-08,0,0,0,NA
US,"Dane, WI",2020-02-09,0,0,0,NA
US,"Dane, WI",2020-02-10,0,0,0,NA
US,"Dane, WI",2020-02-11,0,0,0,NA
US,"Dane, WI",2020-02-12,0,0,0,NA
US,"Dane, WI",2020-02-13,0,0,0,NA
US,"Dane, WI",2020-02-14,0,0,0,NA
US,"Dane, WI",2020-02-15,0,0,0,NA
US,"Dane, WI",2020-02-16,0,0,0,NA
US,"Dane, WI",2020-02-17,0,0,0,NA
US,"Dane, WI",2020-02-18,0,0,0,NA
US,"Dane, WI",2020-02-19,0,0,0,NA
US,"Dane, WI",2020-02-20,0,0,0,NA
US,"Dane, WI",2020-02-21,0,0,0,NA
US,"Dane, WI",2020-02-22,0,0,0,NA
US,"Dane, WI",2020-02-23,0,0,0,NA
US,"Dane, WI",2020-02-24,0,0,0,NA
US,"Dane, WI",2020-02-25,0,0,0,NA
US,"Dane, WI",2020-02-26,0,0,0,NA
US,"Dane, WI",2020-02-27,0,0,0,NA
US,"Dane, WI",2020-02-28,0,0,0,NA
US,"Dane, WI",2020-02-29,0,0,0,NA
US,"Dane, WI",2020-03-01,0,0,0,NA
US,"Dane, WI",2020-03-02,0,0,0,NA
US,"Dane, WI",2020-03-03,0,0,0,NA
US,"Dane, WI",2020-03-04,0,0,0,NA
US,"Dane, WI",2020-03-05,0,0,0,NA
US,"Dane, WI",2020-03-06,0,0,0,NA
US,"Dane, WI",2020-03-07,0,0,0,NA
US,"Dane, WI",2020-03-08,0,0,0,NA
US,"Dane, WI",2020-03-09,0,0,0,NA
US,"Dane, WI",2020-03-10,0,0,0,NA
US,"Dane, WI",2020-03-11,0,0,0,NA
US,"Dane, WI",2020-03-12,0,0,0,NA
US,"Dane, WI",2020-03-13,0,0,0,NA
US,"Dane, WI",2020-03-14,0,0,0,NA
US,"Dane, WI",2020-03-15,0,0,0,NA
US,"Davidson County, TN",2020-01-22,0,0,0,NA
US,"Davidson County, TN",2020-01-23,0,0,0,NA
US,"Davidson County, TN",2020-01-24,0,0,0,NA
US,"Davidson County, TN",2020-01-25,0,0,0,NA
US,"Davidson County, TN",2020-01-26,0,0,0,NA
US,"Davidson County, TN",2020-01-27,0,0,0,NA
US,"Davidson County, TN",2020-01-28,0,0,0,NA
US,"Davidson County, TN",2020-01-29,0,0,0,NA
US,"Davidson County, TN",2020-01-30,0,0,0,NA
US,"Davidson County, TN",2020-01-31,0,0,0,NA
US,"Davidson County, TN",2020-02-01,0,0,0,NA
US,"Davidson County, TN",2020-02-02,0,0,0,NA
US,"Davidson County, TN",2020-02-03,0,0,0,NA
US,"Davidson County, TN",2020-02-04,0,0,0,NA
US,"Davidson County, TN",2020-02-05,0,0,0,NA
US,"Davidson County, TN",2020-02-06,0,0,0,NA
US,"Davidson County, TN",2020-02-07,0,0,0,NA
US,"Davidson County, TN",2020-02-08,0,0,0,NA
US,"Davidson County, TN",2020-02-09,0,0,0,NA
US,"Davidson County, TN",2020-02-10,0,0,0,NA
US,"Davidson County, TN",2020-02-11,0,0,0,NA
US,"Davidson County, TN",2020-02-12,0,0,0,NA
US,"Davidson County, TN",2020-02-13,0,0,0,NA
US,"Davidson County, TN",2020-02-14,0,0,0,NA
US,"Davidson County, TN",2020-02-15,0,0,0,NA
US,"Davidson County, TN",2020-02-16,0,0,0,NA
US,"Davidson County, TN",2020-02-17,0,0,0,NA
US,"Davidson County, TN",2020-02-18,0,0,0,NA
US,"Davidson County, TN",2020-02-19,0,0,0,NA
US,"Davidson County, TN",2020-02-20,0,0,0,NA
US,"Davidson County, TN",2020-02-21,0,0,0,NA
US,"Davidson County, TN",2020-02-22,0,0,0,NA
US,"Davidson County, TN",2020-02-23,0,0,0,NA
US,"Davidson County, TN",2020-02-24,0,0,0,NA
US,"Davidson County, TN",2020-02-25,0,0,0,NA
US,"Davidson County, TN",2020-02-26,0,0,0,NA
US,"Davidson County, TN",2020-02-27,0,0,0,NA
US,"Davidson County, TN",2020-02-28,0,0,0,NA
US,"Davidson County, TN",2020-02-29,0,0,0,NA
US,"Davidson County, TN",2020-03-01,0,0,0,NA
US,"Davidson County, TN",2020-03-02,0,0,0,NA
US,"Davidson County, TN",2020-03-03,0,0,0,NA
US,"Davidson County, TN",2020-03-04,0,0,0,NA
US,"Davidson County, TN",2020-03-05,0,0,0,NA
US,"Davidson County, TN",2020-03-06,0,0,0,NA
US,"Davidson County, TN",2020-03-07,0,0,0,NA
US,"Davidson County, TN",2020-03-08,1,0,0,NA
US,"Davidson County, TN",2020-03-09,1,0,0,NA
US,"Davidson County, TN",2020-03-10,0,0,0,NA
US,"Davidson County, TN",2020-03-11,0,0,0,NA
US,"Davidson County, TN",2020-03-12,0,0,0,NA
US,"Davidson County, TN",2020-03-13,0,0,0,NA
US,"Davidson County, TN",2020-03-14,0,0,0,NA
US,"Davidson County, TN",2020-03-15,0,0,0,NA
US,"Davis County, UT",2020-01-22,0,0,0,NA
US,"Davis County, UT",2020-01-23,0,0,0,NA
US,"Davis County, UT",2020-01-24,0,0,0,NA
US,"Davis County, UT",2020-01-25,0,0,0,NA
US,"Davis County, UT",2020-01-26,0,0,0,NA
US,"Davis County, UT",2020-01-27,0,0,0,NA
US,"Davis County, UT",2020-01-28,0,0,0,NA
US,"Davis County, UT",2020-01-29,0,0,0,NA
US,"Davis County, UT",2020-01-30,0,0,0,NA
US,"Davis County, UT",2020-01-31,0,0,0,NA
US,"Davis County, UT",2020-02-01,0,0,0,NA
US,"Davis County, UT",2020-02-02,0,0,0,NA
US,"Davis County, UT",2020-02-03,0,0,0,NA
US,"Davis County, UT",2020-02-04,0,0,0,NA
US,"Davis County, UT",2020-02-05,0,0,0,NA
US,"Davis County, UT",2020-02-06,0,0,0,NA
US,"Davis County, UT",2020-02-07,0,0,0,NA
US,"Davis County, UT",2020-02-08,0,0,0,NA
US,"Davis County, UT",2020-02-09,0,0,0,NA
US,"Davis County, UT",2020-02-10,0,0,0,NA
US,"Davis County, UT",2020-02-11,0,0,0,NA
US,"Davis County, UT",2020-02-12,0,0,0,NA
US,"Davis County, UT",2020-02-13,0,0,0,NA
US,"Davis County, UT",2020-02-14,0,0,0,NA
US,"Davis County, UT",2020-02-15,0,0,0,NA
US,"Davis County, UT",2020-02-16,0,0,0,NA
US,"Davis County, UT",2020-02-17,0,0,0,NA
US,"Davis County, UT",2020-02-18,0,0,0,NA
US,"Davis County, UT",2020-02-19,0,0,0,NA
US,"Davis County, UT",2020-02-20,0,0,0,NA
US,"Davis County, UT",2020-02-21,0,0,0,NA
US,"Davis County, UT",2020-02-22,0,0,0,NA
US,"Davis County, UT",2020-02-23,0,0,0,NA
US,"Davis County, UT",2020-02-24,0,0,0,NA
US,"Davis County, UT",2020-02-25,0,0,0,NA
US,"Davis County, UT",2020-02-26,0,0,0,NA
US,"Davis County, UT",2020-02-27,0,0,0,NA
US,"Davis County, UT",2020-02-28,0,0,0,NA
US,"Davis County, UT",2020-02-29,0,0,0,NA
US,"Davis County, UT",2020-03-01,0,0,0,NA
US,"Davis County, UT",2020-03-02,0,0,0,NA
US,"Davis County, UT",2020-03-03,0,0,0,NA
US,"Davis County, UT",2020-03-04,0,0,0,NA
US,"Davis County, UT",2020-03-05,0,0,0,NA
US,"Davis County, UT",2020-03-06,0,0,0,NA
US,"Davis County, UT",2020-03-07,1,0,0,NA
US,"Davis County, UT",2020-03-08,1,0,0,NA
US,"Davis County, UT",2020-03-09,1,0,0,NA
US,"Davis County, UT",2020-03-10,0,0,0,NA
US,"Davis County, UT",2020-03-11,0,0,0,NA
US,"Davis County, UT",2020-03-12,0,0,0,NA
US,"Davis County, UT",2020-03-13,0,0,0,NA
US,"Davis County, UT",2020-03-14,0,0,0,NA
US,"Davis County, UT",2020-03-15,0,0,0,NA
US,"Davison, SD",2020-01-22,0,0,0,NA
US,"Davison, SD",2020-01-23,0,0,0,NA
US,"Davison, SD",2020-01-24,0,0,0,NA
US,"Davison, SD",2020-01-25,0,0,0,NA
US,"Davison, SD",2020-01-26,0,0,0,NA
US,"Davison, SD",2020-01-27,0,0,0,NA
US,"Davison, SD",2020-01-28,0,0,0,NA
US,"Davison, SD",2020-01-29,0,0,0,NA
US,"Davison, SD",2020-01-30,0,0,0,NA
US,"Davison, SD",2020-01-31,0,0,0,NA
US,"Davison, SD",2020-02-01,0,0,0,NA
US,"Davison, SD",2020-02-02,0,0,0,NA
US,"Davison, SD",2020-02-03,0,0,0,NA
US,"Davison, SD",2020-02-04,0,0,0,NA
US,"Davison, SD",2020-02-05,0,0,0,NA
US,"Davison, SD",2020-02-06,0,0,0,NA
US,"Davison, SD",2020-02-07,0,0,0,NA
US,"Davison, SD",2020-02-08,0,0,0,NA
US,"Davison, SD",2020-02-09,0,0,0,NA
US,"Davison, SD",2020-02-10,0,0,0,NA
US,"Davison, SD",2020-02-11,0,0,0,NA
US,"Davison, SD",2020-02-12,0,0,0,NA
US,"Davison, SD",2020-02-13,0,0,0,NA
US,"Davison, SD",2020-02-14,0,0,0,NA
US,"Davison, SD",2020-02-15,0,0,0,NA
US,"Davison, SD",2020-02-16,0,0,0,NA
US,"Davison, SD",2020-02-17,0,0,0,NA
US,"Davison, SD",2020-02-18,0,0,0,NA
US,"Davison, SD",2020-02-19,0,0,0,NA
US,"Davison, SD",2020-02-20,0,0,0,NA
US,"Davison, SD",2020-02-21,0,0,0,NA
US,"Davison, SD",2020-02-22,0,0,0,NA
US,"Davison, SD",2020-02-23,0,0,0,NA
US,"Davison, SD",2020-02-24,0,0,0,NA
US,"Davison, SD",2020-02-25,0,0,0,NA
US,"Davison, SD",2020-02-26,0,0,0,NA
US,"Davison, SD",2020-02-27,0,0,0,NA
US,"Davison, SD",2020-02-28,0,0,0,NA
US,"Davison, SD",2020-02-29,0,0,0,NA
US,"Davison, SD",2020-03-01,0,0,0,NA
US,"Davison, SD",2020-03-02,0,0,0,NA
US,"Davison, SD",2020-03-03,0,0,0,NA
US,"Davison, SD",2020-03-04,0,0,0,NA
US,"Davison, SD",2020-03-05,0,0,0,NA
US,"Davison, SD",2020-03-06,0,0,0,NA
US,"Davison, SD",2020-03-07,0,0,0,NA
US,"Davison, SD",2020-03-08,0,0,0,NA
US,"Davison, SD",2020-03-09,0,0,0,NA
US,"Davison, SD",2020-03-10,0,0,0,NA
US,"Davison, SD",2020-03-11,0,0,0,NA
US,"Davison, SD",2020-03-12,0,0,0,NA
US,"Davison, SD",2020-03-13,0,0,0,NA
US,"Davison, SD",2020-03-14,0,0,0,NA
US,"Davison, SD",2020-03-15,0,0,0,NA
US,"DeKalb, GA",2020-01-22,0,0,0,NA
US,"DeKalb, GA",2020-01-23,0,0,0,NA
US,"DeKalb, GA",2020-01-24,0,0,0,NA
US,"DeKalb, GA",2020-01-25,0,0,0,NA
US,"DeKalb, GA",2020-01-26,0,0,0,NA
US,"DeKalb, GA",2020-01-27,0,0,0,NA
US,"DeKalb, GA",2020-01-28,0,0,0,NA
US,"DeKalb, GA",2020-01-29,0,0,0,NA
US,"DeKalb, GA",2020-01-30,0,0,0,NA
US,"DeKalb, GA",2020-01-31,0,0,0,NA
US,"DeKalb, GA",2020-02-01,0,0,0,NA
US,"DeKalb, GA",2020-02-02,0,0,0,NA
US,"DeKalb, GA",2020-02-03,0,0,0,NA
US,"DeKalb, GA",2020-02-04,0,0,0,NA
US,"DeKalb, GA",2020-02-05,0,0,0,NA
US,"DeKalb, GA",2020-02-06,0,0,0,NA
US,"DeKalb, GA",2020-02-07,0,0,0,NA
US,"DeKalb, GA",2020-02-08,0,0,0,NA
US,"DeKalb, GA",2020-02-09,0,0,0,NA
US,"DeKalb, GA",2020-02-10,0,0,0,NA
US,"DeKalb, GA",2020-02-11,0,0,0,NA
US,"DeKalb, GA",2020-02-12,0,0,0,NA
US,"DeKalb, GA",2020-02-13,0,0,0,NA
US,"DeKalb, GA",2020-02-14,0,0,0,NA
US,"DeKalb, GA",2020-02-15,0,0,0,NA
US,"DeKalb, GA",2020-02-16,0,0,0,NA
US,"DeKalb, GA",2020-02-17,0,0,0,NA
US,"DeKalb, GA",2020-02-18,0,0,0,NA
US,"DeKalb, GA",2020-02-19,0,0,0,NA
US,"DeKalb, GA",2020-02-20,0,0,0,NA
US,"DeKalb, GA",2020-02-21,0,0,0,NA
US,"DeKalb, GA",2020-02-22,0,0,0,NA
US,"DeKalb, GA",2020-02-23,0,0,0,NA
US,"DeKalb, GA",2020-02-24,0,0,0,NA
US,"DeKalb, GA",2020-02-25,0,0,0,NA
US,"DeKalb, GA",2020-02-26,0,0,0,NA
US,"DeKalb, GA",2020-02-27,0,0,0,NA
US,"DeKalb, GA",2020-02-28,0,0,0,NA
US,"DeKalb, GA",2020-02-29,0,0,0,NA
US,"DeKalb, GA",2020-03-01,0,0,0,NA
US,"DeKalb, GA",2020-03-02,0,0,0,NA
US,"DeKalb, GA",2020-03-03,0,0,0,NA
US,"DeKalb, GA",2020-03-04,0,0,0,NA
US,"DeKalb, GA",2020-03-05,0,0,0,NA
US,"DeKalb, GA",2020-03-06,0,0,0,NA
US,"DeKalb, GA",2020-03-07,0,0,0,NA
US,"DeKalb, GA",2020-03-08,0,0,0,NA
US,"DeKalb, GA",2020-03-09,0,0,0,NA
US,"DeKalb, GA",2020-03-10,0,0,0,NA
US,"DeKalb, GA",2020-03-11,0,0,0,NA
US,"DeKalb, GA",2020-03-12,0,0,0,NA
US,"DeKalb, GA",2020-03-13,0,0,0,NA
US,"DeKalb, GA",2020-03-14,0,0,0,NA
US,"DeKalb, GA",2020-03-15,0,0,0,NA
US,Delaware,2020-01-22,0,0,0,NA
US,Delaware,2020-01-23,0,0,0,NA
US,Delaware,2020-01-24,0,0,0,NA
US,Delaware,2020-01-25,0,0,0,NA
US,Delaware,2020-01-26,0,0,0,NA
US,Delaware,2020-01-27,0,0,0,NA
US,Delaware,2020-01-28,0,0,0,NA
US,Delaware,2020-01-29,0,0,0,NA
US,Delaware,2020-01-30,0,0,0,NA
US,Delaware,2020-01-31,0,0,0,NA
US,Delaware,2020-02-01,0,0,0,NA
US,Delaware,2020-02-02,0,0,0,NA
US,Delaware,2020-02-03,0,0,0,NA
US,Delaware,2020-02-04,0,0,0,NA
US,Delaware,2020-02-05,0,0,0,NA
US,Delaware,2020-02-06,0,0,0,NA
US,Delaware,2020-02-07,0,0,0,NA
US,Delaware,2020-02-08,0,0,0,NA
US,Delaware,2020-02-09,0,0,0,NA
US,Delaware,2020-02-10,0,0,0,NA
US,Delaware,2020-02-11,0,0,0,NA
US,Delaware,2020-02-12,0,0,0,NA
US,Delaware,2020-02-13,0,0,0,NA
US,Delaware,2020-02-14,0,0,0,NA
US,Delaware,2020-02-15,0,0,0,NA
US,Delaware,2020-02-16,0,0,0,NA
US,Delaware,2020-02-17,0,0,0,NA
US,Delaware,2020-02-18,0,0,0,NA
US,Delaware,2020-02-19,0,0,0,NA
US,Delaware,2020-02-20,0,0,0,NA
US,Delaware,2020-02-21,0,0,0,NA
US,Delaware,2020-02-22,0,0,0,NA
US,Delaware,2020-02-23,0,0,0,NA
US,Delaware,2020-02-24,0,0,0,NA
US,Delaware,2020-02-25,0,0,0,NA
US,Delaware,2020-02-26,0,0,0,NA
US,Delaware,2020-02-27,0,0,0,NA
US,Delaware,2020-02-28,0,0,0,NA
US,Delaware,2020-02-29,0,0,0,NA
US,Delaware,2020-03-01,0,0,0,NA
US,Delaware,2020-03-02,0,0,0,NA
US,Delaware,2020-03-03,0,0,0,NA
US,Delaware,2020-03-04,0,0,0,NA
US,Delaware,2020-03-05,0,0,0,NA
US,Delaware,2020-03-06,0,0,0,NA
US,Delaware,2020-03-07,0,0,0,NA
US,Delaware,2020-03-08,0,0,0,NA
US,Delaware,2020-03-09,0,0,0,NA
US,Delaware,2020-03-10,0,0,0,NA
US,Delaware,2020-03-11,1,0,0,NA
US,Delaware,2020-03-12,1,0,0,NA
US,Delaware,2020-03-13,4,0,0,NA
US,Delaware,2020-03-14,6,0,0,NA
US,Delaware,2020-03-15,7,0,0,NA
US,"Delaware County, PA",2020-01-22,0,0,0,NA
US,"Delaware County, PA",2020-01-23,0,0,0,NA
US,"Delaware County, PA",2020-01-24,0,0,0,NA
US,"Delaware County, PA",2020-01-25,0,0,0,NA
US,"Delaware County, PA",2020-01-26,0,0,0,NA
US,"Delaware County, PA",2020-01-27,0,0,0,NA
US,"Delaware County, PA",2020-01-28,0,0,0,NA
US,"Delaware County, PA",2020-01-29,0,0,0,NA
US,"Delaware County, PA",2020-01-30,0,0,0,NA
US,"Delaware County, PA",2020-01-31,0,0,0,NA
US,"Delaware County, PA",2020-02-01,0,0,0,NA
US,"Delaware County, PA",2020-02-02,0,0,0,NA
US,"Delaware County, PA",2020-02-03,0,0,0,NA
US,"Delaware County, PA",2020-02-04,0,0,0,NA
US,"Delaware County, PA",2020-02-05,0,0,0,NA
US,"Delaware County, PA",2020-02-06,0,0,0,NA
US,"Delaware County, PA",2020-02-07,0,0,0,NA
US,"Delaware County, PA",2020-02-08,0,0,0,NA
US,"Delaware County, PA",2020-02-09,0,0,0,NA
US,"Delaware County, PA",2020-02-10,0,0,0,NA
US,"Delaware County, PA",2020-02-11,0,0,0,NA
US,"Delaware County, PA",2020-02-12,0,0,0,NA
US,"Delaware County, PA",2020-02-13,0,0,0,NA
US,"Delaware County, PA",2020-02-14,0,0,0,NA
US,"Delaware County, PA",2020-02-15,0,0,0,NA
US,"Delaware County, PA",2020-02-16,0,0,0,NA
US,"Delaware County, PA",2020-02-17,0,0,0,NA
US,"Delaware County, PA",2020-02-18,0,0,0,NA
US,"Delaware County, PA",2020-02-19,0,0,0,NA
US,"Delaware County, PA",2020-02-20,0,0,0,NA
US,"Delaware County, PA",2020-02-21,0,0,0,NA
US,"Delaware County, PA",2020-02-22,0,0,0,NA
US,"Delaware County, PA",2020-02-23,0,0,0,NA
US,"Delaware County, PA",2020-02-24,0,0,0,NA
US,"Delaware County, PA",2020-02-25,0,0,0,NA
US,"Delaware County, PA",2020-02-26,0,0,0,NA
US,"Delaware County, PA",2020-02-27,0,0,0,NA
US,"Delaware County, PA",2020-02-28,0,0,0,NA
US,"Delaware County, PA",2020-02-29,0,0,0,NA
US,"Delaware County, PA",2020-03-01,0,0,0,NA
US,"Delaware County, PA",2020-03-02,0,0,0,NA
US,"Delaware County, PA",2020-03-03,0,0,0,NA
US,"Delaware County, PA",2020-03-04,0,0,0,NA
US,"Delaware County, PA",2020-03-05,0,0,0,NA
US,"Delaware County, PA",2020-03-06,1,0,0,NA
US,"Delaware County, PA",2020-03-07,1,0,0,NA
US,"Delaware County, PA",2020-03-08,1,0,0,NA
US,"Delaware County, PA",2020-03-09,1,0,0,NA
US,"Delaware County, PA",2020-03-10,0,0,0,NA
US,"Delaware County, PA",2020-03-11,0,0,0,NA
US,"Delaware County, PA",2020-03-12,0,0,0,NA
US,"Delaware County, PA",2020-03-13,0,0,0,NA
US,"Delaware County, PA",2020-03-14,0,0,0,NA
US,"Delaware County, PA",2020-03-15,0,0,0,NA
US,"Denver County, CO",2020-01-22,0,0,0,NA
US,"Denver County, CO",2020-01-23,0,0,0,NA
US,"Denver County, CO",2020-01-24,0,0,0,NA
US,"Denver County, CO",2020-01-25,0,0,0,NA
US,"Denver County, CO",2020-01-26,0,0,0,NA
US,"Denver County, CO",2020-01-27,0,0,0,NA
US,"Denver County, CO",2020-01-28,0,0,0,NA
US,"Denver County, CO",2020-01-29,0,0,0,NA
US,"Denver County, CO",2020-01-30,0,0,0,NA
US,"Denver County, CO",2020-01-31,0,0,0,NA
US,"Denver County, CO",2020-02-01,0,0,0,NA
US,"Denver County, CO",2020-02-02,0,0,0,NA
US,"Denver County, CO",2020-02-03,0,0,0,NA
US,"Denver County, CO",2020-02-04,0,0,0,NA
US,"Denver County, CO",2020-02-05,0,0,0,NA
